apps/erpnext/erpnext/utilities/transaction_base.py +153,Quantity ({0}) cannot be a fraction in row {1},الكمية ({0}) لا يمكن أن تكون جزءا من الصف {1}
apps/erpnext/erpnext/utilities/transaction_base.py +81,Duplicate row {0} with same {1},صف مكرر {0} مع {1}
apps/erpnext/erpnext/utilities/transaction_base.py +96,Invalid reference {0} {1},مرجع غير صالح {0} {1}
apps/erpnext/erpnext/utilities/user_progress_utils.py +23,Commercial,تجاري
apps/erpnext/erpnext/utilities/user_progress_utils.py +45,Local,محلي
apps/erpnext/erpnext/utilities/user_progress.py +100,Kg,كجم
apps/erpnext/erpnext/utilities/user_progress.py +100,Nos,غ
apps/erpnext/erpnext/utilities/user_progress.py +100,Box,صندوق
apps/erpnext/erpnext/utilities/user_progress.py +100,Pair,زوج
apps/erpnext/erpnext/utilities/user_progress.py +100,Unit,وحدة
apps/erpnext/erpnext/utilities/user_progress.py +101,Litre,لتر
apps/erpnext/erpnext/utilities/user_progress.py +101,Meter,متر
apps/erpnext/erpnext/utilities/user_progress.py +101,Minute,دقيقة
apps/erpnext/erpnext/utilities/user_progress.py +101,Hour,ساعة
apps/erpnext/erpnext/utilities/user_progress.py +101,Gram,جرام
apps/erpnext/erpnext/utilities/user_progress.py +108,Go to Items,الذهاب للاصناف
apps/erpnext/erpnext/utilities/user_progress.py +112,Explore Sales Cycle,استكشاف دورة المبيعات
apps/erpnext/erpnext/utilities/user_progress.py +123,Example: Masters in Computer Science,على سبيل المثال: الماجستير في علوم الحاسب الآلي
apps/erpnext/erpnext/utilities/user_progress.py +130,Go to Programs,الذهاب إلى البرامج
apps/erpnext/erpnext/utilities/user_progress.py +134,Student Application,تقديم الطالب
apps/erpnext/erpnext/utilities/user_progress.py +144,Example: Basic Mathematics,على سبيل المثال: الرياضيات الأساسية
apps/erpnext/erpnext/utilities/user_progress.py +151,Go to Courses,الذهاب إلى الدورات التدريبية
apps/erpnext/erpnext/utilities/user_progress.py +16,Setup Institution,اعداد المؤسسة
apps/erpnext/erpnext/utilities/user_progress.py +16,Setup Company,اعداد الشركة
apps/erpnext/erpnext/utilities/user_progress.py +164,People who teach at your organisation,الناس الذين يعلمون في مؤسستك
apps/erpnext/erpnext/utilities/user_progress.py +17,Setup your,قم باعداد
apps/erpnext/erpnext/utilities/user_progress.py +171,Go to Instructors,الذهاب إلى المدربين
apps/erpnext/erpnext/utilities/user_progress.py +175,Student Batches,دفعات الطالب
apps/erpnext/erpnext/utilities/user_progress.py +184,Classrooms/ Laboratories etc where lectures can be scheduled.,الفصول الدراسية / المختبرات وغيرها حيث يمكن جدولة المحاضرات.
apps/erpnext/erpnext/utilities/user_progress.py +189,Room Capacity,سعة الغرفة
apps/erpnext/erpnext/utilities/user_progress.py +193,Go to Rooms,انتقل إلى الغرف
apps/erpnext/erpnext/utilities/user_progress.py +20,You added,لقد أضفت
apps/erpnext/erpnext/utilities/user_progress.py +201,Add Users,إضافة مستخدمين
apps/erpnext/erpnext/utilities/user_progress.py +202,"Add users to your organization, other than yourself.",أضف مستخدمين إلى مؤسستك، بخلاف نفسك.
apps/erpnext/erpnext/utilities/user_progress.py +206,user@example.com,user@example.com
apps/erpnext/erpnext/utilities/user_progress.py +213,Go to Users,انتقل إلى المستخدمين
apps/erpnext/erpnext/utilities/user_progress.py +28,Opening Balances,أرصدة الافتتاح
apps/erpnext/erpnext/utilities/user_progress.py +38,Add Customers,إضافة العملاء
apps/erpnext/erpnext/utilities/user_progress.py +39,List a few of your customers. They could be organizations or individuals.,قم باضافة العملاء
apps/erpnext/erpnext/utilities/user_progress.py +46,Contact Name,اسم جهة الاتصال
apps/erpnext/erpnext/utilities/user_progress.py +50,Go to Customers,انتقل إلى العملاء
apps/erpnext/erpnext/utilities/user_progress.py +54,Learn More,أعرف أكثر
apps/erpnext/erpnext/utilities/user_progress.py +63,Your Suppliers,الموردون
apps/erpnext/erpnext/utilities/user_progress.py +64,List a few of your suppliers. They could be organizations or individuals.,قم باضافة الموردين
apps/erpnext/erpnext/utilities/user_progress.py +75,Go to Suppliers,الذهاب إلى الموردين
apps/erpnext/erpnext/utilities/user_progress.py +83,Customers and Suppliers,العملاء والموردين
apps/erpnext/erpnext/utilities/user_progress.py +92,Your Products or Services,المنتجات أو الخدمات الخاصة بك
apps/erpnext/erpnext/utilities/user_progress.py +93,List your products or services that you buy or sell.,قائمة المنتجات أو الخدمات التي تشتريها أو تبيعها.
apps/erpnext/erpnext/utilities/user_progress.py +97,A Product,منتج
DocType: Academic Term,Academic Term,الفصل الدراسي
DocType: Academic Term,Schools,مرفق تعليمي
DocType: Academic Term,Academic Year,السنة الدراسية
DocType: Academic Term,Term Name,اسم الفصل
DocType: Academic Term,Term Start Date,المدى تاريخ بدء
DocType: Academic Term,Term End Date,المدى تاريخ الانتهاء
DocType: Academic Year,Academic Year Name,اسم العام الدراسي
DocType: Account,Heads (or groups) against which Accounting Entries are made and balances are maintained.,رؤساء (أو مجموعات) التي تتم مقابل القيود المحاسبية ويتم الاحتفاظ التوازنات.
DocType: Account,Credit,دائن
DocType: Account,Cost of Goods Sold,تكلفة البضاعة المباعة
DocType: Account,Is Group,مجموعة
DocType: Account,Old Parent,العمر الرئيسي
DocType: Account,Profit and Loss,الربح والخسارة
DocType: Account,Accounts,الحسابات
DocType: Account,Expenses Included In Valuation,النفقات المشملة في التقييم
DocType: Account,Liability,مسئولية
DocType: Account,Balance must be,يجب أن يكون الرصيد
DocType: Account,Balance Sheet,المركز المالي
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,تحديد نوع الحساب يساعد في تحديد هذا الحساب في المعاملات.
DocType: Account,"If the account is frozen, entries are allowed to restricted users.",إذا تم تجميد الحساب، ويسمح للمستخدمين إدخالات مقيدة.
DocType: Account,Account Name,اسم الحساب
DocType: Account,Frozen,مجمد
DocType: Account,Fixed Asset,الأصول الثابتة
DocType: Account,Account Type,نوع الحساب
DocType: Account,Income Account,حساب الدخل
DocType: Account,Round Off,ختامي
DocType: Account,Stock Received But Not Billed,المخزون المتلقي ولكن غير مفوتر
DocType: Account,Root Type,نوع الجذر
DocType: Account,Expense Account,حساب المصروفات
DocType: Account,Depreciation,الاهلاك
DocType: Account,Payable,المستحقة
DocType: Account,Accumulated Depreciation,اهلاك متراكم
DocType: Account,Rate at which this tax is applied,المعدل الذي يتم تطبيق هذه الضريبة
DocType: Account,Bank,مصرف
DocType: Account,Tax,ضريبة
DocType: Account,Temporary,مؤقت
DocType: Account,Debit,مدين
DocType: Account,Expense,مصروف
DocType: Account,Auditor,مدقق الحسابات
DocType: Account,Asset,الأصول
DocType: Account,Stock Adjustment,تسوية فائض قيمة المخزون
DocType: Account,Receivable,القبض
DocType: Account,Account,حساب
DocType: Account,Chargeable,خاضع للرسوم
DocType: Account,Income,دخل
DocType: Account,Equity,حقوق الملكية
DocType: Account,Parent Account,الحساب الأصل
DocType: Account,Stock,المخزون
DocType: Account,Cash,نقد
DocType: Accounts Settings,Settings for Accounts,إعدادات الحسابات
DocType: Accounts Settings,Check Supplier Invoice Number Uniqueness,التحقق من رقم الفاتورة المرسلة من المورد
DocType: Accounts Settings,Accounts Frozen Upto,حسابات مجمدة لغاية
DocType: Accounts Settings,Book Asset Depreciation Entry Automatically,اهلاك الاصول المدخلة تلقائياً
DocType: Accounts Settings,Credit Controller,المراقب المالي
DocType: Accounts Settings,Unlink Payment on Cancellation of Invoice,إلغاء ربط الدفع عند إلغاء الفاتورة
DocType: Accounts Settings,Make Accounting Entry For Every Stock Movement,انشاء قيد يوميه لكل حركة مخزنية
DocType: Accounts Settings,"Accounting entry frozen up to this date, nobody can do / modify entry except role specified below.",القيد المحاسبي مجمد حتى هذا التاريخ،  لا أحد يستطيع أن يقوم بتعديل القيود باستثناء الدور المحدد أدناه.
DocType: Accounts Settings,Make Payment via Journal Entry,انشاء الدفع عن طريق إدخال دفتر اليومية
DocType: Accounts Settings,Users with this role are allowed to set frozen accounts and create / modify accounting entries against frozen accounts,يسمح للمستخدمين مع هذا الدور لضبط الحسابات المجمدة و إنشاء / تعديل القيود المحاسبية على حسابات مجمدة
DocType: Accounts Settings,Role Allowed to Set Frozen Accounts & Edit Frozen Entries,الدور المسموح له بتعيين حسابات مجمدة
DocType: Accounts Settings,"If enabled, the system will post accounting entries for inventory automatically.",إذا تم تمكينه، سيقوم النظام إضافة القيود المحاسبية للمخزون تلقائيا.
DocType: Accounts Settings,Accounts Settings,إعدادات الحسابات
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,الدور المسموح له بتأكيد عمليات تتجاوز الحد الائتماني
DocType: Activity Cost,Activity Type,نوع النشاط
DocType: Activity Cost,Projects User,مشاريع العضو
DocType: Activity Cost,Projects,مشاريع
DocType: Activity Cost,Activity Cost,تكلفة النشاط
DocType: Activity Cost,Costing Rate,سعر التكلفة
DocType: Activity Cost,Billing Rate,سعر الفوترة
DocType: Activity Type,Default Costing Rate,سعر التكلفة الافتراضي
DocType: Activity Type,Default Billing Rate,سعر الفوترة الافتراضي
DocType: Announcement,Receiver,المتلقي
DocType: Announcement,Posted By,منشور من قبل
DocType: Announcement,All Students,جميع الطلاب
DocType: Announcement,Instructor,معلم
DocType: Announcement,Announcement,إعلان
DocType: Announcement,Student,طالب
DocType: Appraisal,Goals,الأهداف
DocType: Appraisal,For Employee,للموظف
DocType: Appraisal,For Employee Name,لاسم الموظف
DocType: Appraisal,Calculate Total Score,حساب النتيجة الإجمالية
DocType: Appraisal,HR User,مستخدم الموارد البشرية
DocType: Appraisal,Appraisal,تقييم
DocType: Appraisal,HR,الموارد البشرية
DocType: Appraisal,APRSL,APRSL
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.",أي ملاحظات أخرى ينبغي أن تدون في السجلات.
DocType: Appraisal,Appraisal Template,نموذج التقييم
DocType: Appraisal,Total Score (Out of 5),مجموع نقاط (من 5)
DocType: Appraisal Goal,Score (0-5),نقاط (0-5)
DocType: Appraisal Goal,Appraisal Goal,الغاية من التقييم
DocType: Appraisal Goal,Key Responsibility Area,معيار التقييم
DocType: Appraisal Goal,Weightage (%),الترجيح (٪)
DocType: Appraisal Goal,Score Earned,النقاط المكتسبة
DocType: Appraisal Template,Appraisal Template Title,عنوان نموذج التقييم
DocType: Appraisal Template Goal,KRA,KRA
DocType: Appraisal Template Goal,Key Performance Area,معيار التقييم
DocType: Appraisal Template Goal,Appraisal Template Goal,الغاية من نموذج التقييم
DocType: Assessment Code,Assessment Code,كود التقييم
DocType: Assessment Criteria,Assessment Criteria,معايير التقييم
DocType: Assessment Criteria,Assessment Criteria Group,مجموعة معايير تقييم
DocType: Assessment Group,Assessment Group Name,اسم المجموعة التقييم
DocType: Assessment Group,Parent Assessment Group,أصل مجموعة التقييم
DocType: Assessment Group,Assessment Group,مجموعة التقييم
DocType: Assessment Plan,Examiner Name,اسم المقيم
DocType: Assessment Plan,Maximum Assessment Score,أقصى درجة تقييم
DocType: Assessment Plan,Grading Scale,مقياس الدرجات
DocType: Assessment Plan,Assessment Plan,خطة التقييم
DocType: Assessment Plan,Examiner,مقيم
DocType: Assessment Plan,Supervisor Name,اسم المشرف
DocType: Assessment Plan,Assessment Name,اسم التقييم
DocType: Assessment Plan,Supervisor,مشرف
DocType: Assessment Plan,Room,غرفة
DocType: Assessment Plan Criteria,Assessment Plan Criteria,معايير خطة تقييم
DocType: Assessment Plan Criteria,Maximum Score,الدرجة القصوى
DocType: Assessment Result,Student Name,أسم الطالب
DocType: Assessment Result,Total Score,مجموع النقاط
DocType: Assessment Result Detail,Assessment Result Detail,تفاصيل نتيجة التقييم
DocType: Assessment Result Tool,Result HTML,نتيجة HTML
DocType: Assessment Result Tool,Assessment Result Tool,أداة نتيجة التقييم
DocType: Asset,Value After Depreciation,القيمة بعد الاهلاك
DocType: Asset,Next Depreciation Date,تاريخ الاهلاك القادم
DocType: Asset,Item Name,أسم الصنف
DocType: Asset,Opening Accumulated Depreciation,فتح الاهلاك المتراكم
DocType: Asset,Purchase Invoice,فاتورة شراء
DocType: Asset,Total Number of Depreciations,إجمالي عدد الاهلاك
DocType: Asset,Scrapped,مخرد
DocType: Asset,Depreciation Schedules,جداول الاهلاك
DocType: Asset,Asset Name,اسم الاصل
DocType: Asset,Gross Purchase Amount,اجمالي مبلغ المشتريات
DocType: Asset,Depreciation Method,طريقة الاهلاك
DocType: Asset,Sold,مباع
DocType: Asset,Depreciation Schedule,جدول الاهلاك
DocType: Asset,Purchase Date,تاريخ الشراء
DocType: Asset,Supplier,المورد
DocType: Asset,Manual,اعادة تقدير
DocType: Asset,Expected Value After Useful Life,القيمة المتوقعة بعد العمر الانتاجي
DocType: Asset,Item Code,رمز الصنف
DocType: Asset,Number of Depreciations Booked,عدد الاستهلاكات المحجوزة
DocType: Asset,Double Declining Balance,قسط منتاقص
DocType: Asset,Fully Depreciated,تم اهلاكه بالكامل
DocType: Asset,Journal Entry for Scrap,إدخال دفتر اليومية للخردة
DocType: Asset,Partially Depreciated,استهلكت جزئيا
DocType: Asset,Amended From,معدل من
DocType: Asset,Straight Line,قسط ثابت
DocType: Asset,Disposal Date,تاريخ التخلص
DocType: Asset,Frequency of Depreciation (Months),تواتر الاهلاك (أشهر)
DocType: Asset,Is Existing Asset,أصل موجود
DocType: Asset,Asset Category,فئة الأصول
DocType: Asset Category,Asset Category Name,اسم فئة الأصول
DocType: Asset Category Account,Asset Category Account,حساب فئة الأصول
DocType: Asset Category Account,Depreciation Expense Account,حساب مصروفات الأهلاك
DocType: Asset Category Account,Accumulated Depreciation Account,حساب الاستهلاك المتراكم
DocType: Asset Category Account,Fixed Asset Account,حساب الأصول الثابتة
DocType: Asset Movement,Stock Manager,مدير المخزن
DocType: Asset Movement,Asset Movement,حركة الأصول
DocType: Asset Movement,Source Warehouse,مصدر مستودع
DocType: Asset Movement,Transaction Date,تاريخ العملية
DocType: Attendance,HR Manager,مدير الموارد البشرية
DocType: Attendance,Leave Type,نوع الاجازة
DocType: Attendance,Attendance Date,تاريخ الحضور
DocType: Attendance,On Leave,في إجازة
DocType: Attendance,Absent,غائب
DocType: Attendance,ATT-,-ATT
DocType: Attendance,Present,حاضر
DocType: Attendance,Attendance,الحضور
DocType: Attendance,Employee Name,اسم الموظف
DocType: Authorization Control,Authorization Control,التحكم في الترخيص
DocType: Authorization Rule,Approving User  (above authorized value),المستخدم الذي لديه صلاحية الموافقة على قيمة اعلى من القيمة المرخص بها
DocType: Authorization Rule,Customer or Item,عميل أو صنف
DocType: Authorization Rule,Transaction,عملية
DocType: Authorization Rule,Average Discount,متوسط التخفيض
DocType: Authorization Rule,Applicable To (User),ينطبق على (المستخدم)
DocType: Authorization Rule,Itemwise Discount,خصم الصنف
DocType: Authorization Rule,Approving Role (above authorized value),الدور الوظيفي الذي لديه صلاحية الموافقة على قيمة اعلى من القيمة المرخص بها
DocType: Authorization Rule,Authorized Value,القيمة المرخص بها
DocType: Authorization Rule,Applicable To (Role),قابلة للتطبيق على (الدور الوظيفي)
DocType: Authorization Rule,Applicable To (Designation),قابلة للتطبيق على (المسمى الوظيفي)
DocType: Authorization Rule,Applicable To (Employee),قابلة للتطبيق على (الموظف)
DocType: Authorization Rule,Authorization Rule,قاعدة الترخيص
DocType: Authorization Rule,Customer / Item Name,العميل / أسم الصنف
DocType: Authorization Rule,Customerwise Discount,خصم العملاء
DocType: Bank Guarantee,Customer,عميل
DocType: Bank Guarantee,Bank Account,الحساب المصرفي
DocType: Bank Guarantee,Bank Guarantee Number,رقم ضمان البنك
DocType: Bank Guarantee,Project,مشروع
DocType: Bank Guarantee,Validity in Days,الصلاحية في أيام
DocType: Bank Guarantee,Bank Guarantee,ضمان بنكي
DocType: Bank Guarantee,End Date,تاريخ الانتهاء
DocType: Bank Guarantee,Start Date,تاريخ البدء
DocType: Bank Reconciliation,Update Clearance Date,تحديث تاريخ التخليص
DocType: Bank Reconciliation,Total Amount,المبلغ الكلي
DocType: Bank Reconciliation,Account Currency,عملة الحساب
DocType: Bank Reconciliation,Select account head of the bank where cheque was deposited.,حدد الحساب الرئيسي الذي تم الايداع فيه
DocType: Bank Reconciliation,Include Reconciled Entries,تشمل تسوية المدخلات
DocType: Bank Reconciliation,Bank Reconciliation,تسويات مصرفية
DocType: Bank Reconciliation,Payment Entries,سندات الدفع
DocType: Bank Reconciliation,Get Payment Entries,الحصول على سندات الدفع
DocType: Bank Reconciliation Detail,Bank Reconciliation Detail,تفاصيل التسويات المصرفية
DocType: Bank Reconciliation Detail,Against Account,مقابل الحساب
DocType: Bank Reconciliation Detail,Payment Entry,سند صرف/قبض
DocType: Bank Reconciliation Detail,Cheque Number,رقم الشيك
DocType: Bank Reconciliation Detail,Posting Date,تاريخ الإدخال
DocType: Bank Reconciliation Detail,Clearance Date,تاريخ التحصيل
DocType: Bank Reconciliation Detail,Payment Document,وثيقة الدفع
DocType: Bank Reconciliation Detail,Cheque Date,تاريخ الشيك
DocType: Batch,Batch Description,وصف الدفعة
DocType: Batch,Source Document Name,اسم المستند المصدر
DocType: Batch,Batch ID,معرف الدفعة
DocType: Batch,Parent Batch,الدفعة الأصل
DocType: Batch,Source Document Type,نوع المستند المصدر
DocType: Batch,Expiry Date,تاريخ انتهاء الصلاحية
DocType: Bin,Stock Value,قيمة المخزون
DocType: Bin,Moving Average Rate,متوسط ​​معدل الانتقال
DocType: Bin,Ordered Quantity,الكمية التي تم طلبها
DocType: Bin,Actual Quantity,الكمية الفعلية
DocType: Bin,Reserved Quantity,الكمية المحجوزة
DocType: Bin,FCFS Rate,FCFS قيم
DocType: Bin,Bin,صندوق
DocType: Bin,Requested Quantity,الكمية المطلبة
DocType: Bin,Reserved Qty for Production,الكمية المحجوزة للإنتاج
DocType: BOM,Operations,عمليات
DocType: BOM,Item Image (if not slideshow),صورة الصنف 
DocType: BOM,Total Cost,التكلفة الكلية
DocType: BOM,Costing,تكلف
DocType: BOM,Operating Cost,تكاليف التشغيل
DocType: BOM,Website Specifications,مواصفات الموقع
DocType: BOM,Raw Material Cost(Company Currency),تكلفة المواد الخام 
DocType: BOM,Item Description,وصف الصنف
DocType: BOM,Scrap Material Cost(Company Currency),تكلفة المواد الخردة
DocType: BOM,Show In Website,تظهر في الموقع
DocType: BOM,Scrap Material Cost,تكلفة المواد الخردة
DocType: BOM,Conversion Rate,معدل التحويل
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.",تحديد العمليات وتكلفة التشغيل وإعطاء عملية فريدة من نوعها لعملياتك.
DocType: BOM,Show Operations,مشاهدة العمليات
DocType: BOM,Operating Cost (Company Currency),تكاليف التشغيل
DocType: BOM,Item UOM,وحدة قياس السلعة
DocType: BOM,Scrap,خردة
DocType: BOM,Exploded_items,Exploded_items
DocType: BOM,Total Cost(Company Currency),التكلفة الإجمالية 
DocType: BOM,Website Description,وصف الموقع
DocType: BOM,Set rate of sub-assembly item based on BOM,تعيين معدل عنصر التجميع الفرعي استنادا إلى قائمة المواد
DocType: BOM,Materials Required (Exploded),المواد المطلوبة 
DocType: BOM,Last Purchase Rate,أخر سعر شراء
DocType: BOM,Show Items,إظهار العناصر
DocType: BOM,Rate Of Materials Based On,معدل المواد يعتمد على
DocType: BOM,Manage cost of operations,إدارة تكلفة العمليات
DocType: BOM,Manufacturing User,عضو التصنيع
DocType: BOM,Manufacturing,تصنيع
DocType: BOM,Thumbnail,المصغرات
DocType: BOM,Raw Material Cost,تكلفة المواد الخام
DocType: BOM,Materials,المواد
DocType: BOM,Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,كمية الصنف التي يتم الحصول عليها بعد التصنيع / إعادة التعبئة من كميات معينة من المواد الخام
DocType: BOM,Scrap Items,اصناف الخردة
DocType: BOM,With Operations,مع عمليات
DocType: BOM,Item to be manufactured or repacked,السلعة ليتم تصنيعها أو إعادة تغليفها
DocType: BOM Explosion Item,Qty Consumed Per Unit,الكمية المستهلكة لكل وحدة
DocType: BOM Explosion Item,BOM Explosion Item,قائمة المواد للصنف المفصص
DocType: BOM Item,Rate & Amount,المعدل والكمية
DocType: BOM Item,Basic Rate (Company Currency),سعر أساسي 
DocType: BOM Item,BOM Item,عنصر قائمة المواد
DocType: BOM Item,Scrap %,الخردة٪
DocType: BOM Item,BOM No,رقم قائمة المواد
DocType: BOM Operation,Base Hour Rate(Company Currency),سعر الساعة الأساسي
DocType: BOM Operation,Operation Time,وقت التشغيل
DocType: BOM Operation,Workstation,محطة العمل
DocType: BOM Operation,BOM Operation,عملية قائمة المواد
DocType: BOM Operation,Operating Cost(Company Currency),تكاليف التشغيل
DocType: BOM Scrap Item,Basic Amount (Company Currency),المبلغ الأساسي
DocType: BOM Scrap Item,BOM Scrap Item,قائمة مواد خردة الصنف
DocType: BOM Update Tool,New BOM,قائمة مواد جديدة
DocType: BOM Update Tool,"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.
It also updates latest price in all the BOMs.",استبدال قائمة مواد محددة بقائمة مواد اخرى
DocType: BOM Update Tool,BOM Update Tool,أداة تحديث قائمة المواد
DocType: BOM Update Tool,Replace BOM,استبدال قائمة المواد
DocType: BOM Update Tool,The new BOM after replacement,قائمة المواد الجديدة بعد الاستبدال
DocType: BOM Update Tool,Replace,استبدل
DocType: BOM Update Tool,The BOM which will be replaced,قائمة المواد التي ستستبدل
DocType: BOM Update Tool,Current BOM,قائمة المواد الحالية
DocType: BOM Update Tool,Update latest price in all BOMs,تحديث آخر الاسعار في جميع قوائم المواد
DocType: BOM Website Item,BOM Website Item,صنف الموقع الالكتروني بقائمة المواد
DocType: BOM Website Operation,BOM Website Operation,عملية الموقع الالكتروني بقائمة المواد
DocType: Branch,Branch,فرع
DocType: Brand,Item Manager,مدير الصنف
DocType: Budget,Ignore,تجاهل
DocType: Budget,Budget Against,الميزانية مقابل
DocType: Budget,Monthly Distribution,التوزيع الشهري
DocType: Budget,Action if Annual Budget Exceeded,الإجراء إذا تجاوزت الميزانية السنوية المخصصة
DocType: Budget,Fiscal Year,السنة المالية
DocType: Budget,Budget,ميزانية تقديرية
DocType: Budget,Cost Center,مركز التكلفة
DocType: Budget,Budget Accounts,حسابات الميزانية
DocType: Budget,Warn,تحذير
DocType: Budget,Action if Accumulated Monthly Budget Exceeded,الإجراء إذا تجاوزت المخصصات الشهرية بالميزانية
DocType: Budget Account,Budget Account,حساب الميزانية
DocType: Budget Account,Budget Amount,قيمة الميزانية
DocType: Buying Settings,Allow Item to be added multiple times in a transaction,السماح بإضافة الصنف عدة مرات في العملية
DocType: Buying Settings,Purchase Receipt Required,إيصال الشراء مطلوب
DocType: Buying Settings,Settings for Buying Module,إعدادات لشراء وحدة
DocType: Buying Settings,Supplier Naming By,تسمية المورد
DocType: Buying Settings,Maintain same rate throughout purchase cycle,الحفاظ على نفس المعدل طوال دورة  الشراء
DocType: Buying Settings,Buying Settings,إعدادات الشراء
DocType: Buying Settings,Default Buying Price List,قائمة اسعار الشراء الافتراضية
DocType: Buying Settings,Purchase Order Required,أمر الشراء مطلوب
DocType: Buying Settings,Default Supplier Type,نوع المورد الافتراضي
DocType: Buying Settings,Naming Series,تسمية تسلسلية
DocType: C-Form,IV,رابعا
DocType: C-Form,III,الثالث
DocType: C-Form,Quarter,ربع
DocType: C-Form,Received Date,تاريخ الاستلام
DocType: C-Form,C-Form No,رقم النموذج - س
DocType: C-Form,II,الثاني
DocType: C-Form,I,الاول
DocType: C-Form,C-FORM-,C-نموذج-
DocType: C-Form,Total Invoiced Amount,إجمالي مبلغ الفاتورة
DocType: C-Form,Invoices,الفواتير
DocType: C-Form,C-Form,C-Form
DocType: C-Form,Series,سلسلة ترقيم الوثيقة
DocType: C-Form Invoice Detail,Invoice Date,تاريخ الفاتورة
DocType: C-Form Invoice Detail,Grand Total,المجموع الإجمالي
DocType: C-Form Invoice Detail,C-Form Invoice Detail,تفاصيل الفاتورة نموذج - س
DocType: C-Form Invoice Detail,Invoice No,رقم الفاتورة
DocType: C-Form Invoice Detail,Territory,المنطقة
DocType: C-Form Invoice Detail,Net Total,صافي المجموع
DocType: Campaign,"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment.",تتبع حملة المبيعات. العملاء المحتملين، عروض السعر، طلب المبيعات الخ من الحملات لقياس العائد على الاستثمار.
DocType: Campaign,Campaign-.####,حملة # # # #
DocType: Cheque Print Template,Amount In Figure,المبلغ
DocType: Cheque Print Template,Line spacing for amount in words,تباعد الأسطر للمبلغ بالكلمات
DocType: Cheque Print Template,Distance from left edge,المسافة من الحافة اليسرى
DocType: Cheque Print Template,Starting location from left edge,البدء من الحافة اليسرى
DocType: Cheque Print Template,Has Print Format,تحتوي على تنسيق طباعة
DocType: Cheque Print Template,Date Settings,إعدادات التاريخ
DocType: Cheque Print Template,Payer Settings,إعدادات الدفع
DocType: Cheque Print Template,Bank Name,اسم المصرف
DocType: Cheque Print Template,Primary Settings,الإعدادات الأولية
DocType: Cheque Print Template,Is Account Payable,حساب المدينون / المدفوعات
DocType: Cheque Print Template,Cheque Size,مقاس الشيك
DocType: Cheque Print Template,Cheque Height,ارتفاع الشيك
DocType: Cheque Print Template,Starting position from top edge,موضع البدء من الحافة العلوية
DocType: Cheque Print Template,Width of amount in word,عرض المبلغ كتابة 
DocType: Cheque Print Template,Cheque Width,عرض الشيك
DocType: Cheque Print Template,Scanned Cheque,الشيك المنسوخ ضوئياً 
DocType: Cheque Print Template,Message to show,الرسالة للعرض
DocType: Cheque Print Template,Distance from top edge,المسافة من الحافة العلوية
DocType: Cheque Print Template,Regular,عادي
DocType: Cheque Print Template,Cheque Print Template,قالب طباعة الشيك
DocType: Cheque Print Template,Signatory Position,مكان التوقيع
DocType: Company,Phone No,رقم الهاتف
DocType: Company,Enable Perpetual Inventory,تمكين المخزون الدائم
DocType: Company,Default Payroll Payable Account,حساب مدفوعات المرتب المعتاد
DocType: Company,Delete Company Transactions,حذف عمليات الشركة
DocType: Company,Round Off Cost Center,مركز التكلفة الختامي
DocType: Company,Gain/Loss Account on Asset Disposal,حساب الربح / الخسارة على التخلص من الأصول
DocType: Company,Default Cost of Goods Sold Account,الحساب الافتراضي لتكلفة البضائع المباعة
DocType: Company,Default Bank Account,حساب البنك الافتراضي
DocType: Company,Registration Details,تفاصيل التسجيل
DocType: Company,Default Terms,الشروط الافتراضية
DocType: Company,Default Currency,العملة الافتراضية
DocType: Company,Company registration numbers for your reference. Tax numbers etc.,ارقام تسجيل الشركة و ارقام ملفات الضرائب..... الخ
DocType: Company,Services,الخدمات
DocType: Company,Default Holiday List,قائمة العطل الافتراضية
DocType: Company,Default Payable Account,حساب Paybal الافتراضي
DocType: Company,Default Values,قيم افتراضية
DocType: Company,Total Monthly Sales,إجمالي المبيعات الشهرية
DocType: Company,For Reference Only.,للاشارة فقط.
DocType: Company,Sales Monthly History,تاريخ المبيعات الشهري
DocType: Company,Fixed Asset Depreciation Settings,إعدادات استهلاك الأصول الثابتة
DocType: Company,Stock Settings,إعدادات المخزون
DocType: Company,Default Receivable Account,حساب المقبوضات الافتراضي
DocType: Company,Default Inventory Account,حساب المخزون الافتراضي
DocType: Company,Standard Template,قالب قياسي
DocType: Company,Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,الكيان القانوني / التابع لجدول حسابات منفصل للشركة.
DocType: Company,Chart Of Accounts Template,قالب دليل الحسابات
DocType: Company,Default Income Account,حساب الدخل الافتراضي
DocType: Company,Asset Depreciation Cost Center,مركز تكلفة إستهلاك الأصول
DocType: Company,Exchange Gain / Loss Account,حساب الربح / الخسارة
DocType: Company,Default Letter Head,رأس الرسالة الأفتراضي
